variant_id,title_long,product_type,handle,color,store_name
10210,Creamy Cream zari Woven Paithani Silk Saree With Designer Red Blouse,,creamy-cream-zari-woven-paithani-silk-saree-with-designer-red-blouse,,Store_A
10211,Creamy Gold Shine Paithani Silk Saree with Flower Woven Zari border,,creamy-gold-shine-paithani-silk-saree-with-flower-woven-zari-border,,Store_A
10212,Creamy Off-white and Red Zari Border Silk Saree With Blouse,,creamy-off-white-and-red-zari-border-silk-saree-with-blouse,,Store_A
10213,Creamy Off-White Kashmiri Modal Handloom Weaving Saree,,ight-brown-banarasi-silk-woven-saree,,Store_A
10214,Creamy Pink & Golden zari Woven Kanjivaram Silk Saree With Blouse,,creamy-pink-golden-zari-woven-kanjivaram-silk-saree-with-blouse,,Store_A
10215,Crepe Pink Banarasi Zari Weaving Silk saree,,crepe-pink-banarasi-zari-weaving-silk-saree,,Store_A
10216,Crepe Pink Handloom Zari Weaving Silk Saree With Woven Border,,crepe-pink-handloom-zari-weaving-silk-saree-with-woven-border,,Store_A
10217,Crepe Pink Linen Silk Saree With Zari Border,,flower-linen-silk-saree-with-zari-border-1,,Store_A
10218,Crimson Red Colour Kanjivaram  Silk Saree With Blouse,,red-colour-kanjivaram-zari-weaving-silk-saree-with-blouse,,Store_A
10219,Crimson Red Golden Shine Kanjivaram Wedding Saree With Blouse,,crimson-red-golden-shine-kanjivaram-wedding-saree-with-blouse,,Store_A
10220,Crimson Red Paithani Silk Saree With Blouse,,crimson-red-paithani-silk-saree-with-blouse,,Store_A
10221,Crow Black Kashmiri Modal Handloom Weaving Saree,,crow-black-kashmiri-modal-handloom-weaving-saree,,Store_A
10222,Cyan Blue Cotton with Chikankari lakhnavi Weaving Saree,,cyan-green-cotton-with-chikankari-lakhnavi-weaving-saree,,Store_A
10223,Cyan Green Soft Handloom Weaving Silk in Copper Zari,,cyan-green-soft-handloom-weaving-silk-in-copper-zari,,Store_A
10224,Dandelion Yellow Silk Saree with Zari Woven Border and Pallu,,silk-saree-with-zari-woven-border-and-pallu-3,,Store_A
10225,Dark Blue Flower Designed Soft Banarasi katan Silk Saree,,flower-designed-soft-banarasi-katan-silk-saree-with-fancy-tassels-2,,Store_A
10226,Dark Green 3D Chiffon Saree With Sequence Blouse,,dark-green-3d-velvet-chiffon-saree-with-sequence-blouse,,Store_A
10227,Dark Green Colour 3D Chiffon Saree With Sequence Blouse,,dark-green-colour-3d-velvet-chiffon-saree-with-sequence-blouse,,Store_A
10228,Dark Green Georgette Embroidery Border Saree,,dark-green-georgett-embroidery-border-saree,,Store_A
10229,Dark Green Lycra Saree with Thread and Sequins Embroidery Work,,dark-green-lycra-saree-with-thread-and-sequins-embroidery-work,,Store_A
10230,Dark Green Silk Embroidered Saree with yellow Blouse,,copy-of-honey-yellow-silk-embroidered-saree-with-peacock-blue-blouse,,Store_A
10231,Dark Green Silver and Gold Zari Weaved Silk Saree,,dark-green-silver-and-gold-zari-weaved-kanchipuram-silk-saree,,Store_A
10232,Dark Grey Fancy Tassel Border Saree,,dark-grey-fancy-tassel-border-saree,,Store_A
10233,Dark Mauve Purple All Over Design Soft Kanjivaram Silk Saree,,dark-mauve-all-over-design-soft-kanjivaram-silk-saree,,Store_A
10234,Dark Orchid Purple Soft Silk Saree In Handloom Weaving With Sequins,,dark-orchid-purple-soft-silk-saree-in-handloom-weaving-with-sequins,,Store_A
10235,Dark Pine Paithani Silk Saree in Patched Border With Unique Latkan,,paithani-silk-saree-in-patched-border-with-designer-blouse,,Store_A
10236,Dark Pink & Golden Kanjivaram Wedding Saree With Blouse,,dark-pink-golden-kanjivaram-wedding-saree-with-blouse,,Store_A
10237,Dark Pink Banarasi Silk Saree with beautiful Meenakari pallu and border,,copy-of-orange-banarasi-silk-saree-with-meenakari-pallu-and-fancy-tassels,,Store_A
10238,Dark Pink Banarasi Soft Silk Paithani Saree,,dark-pink-banarasi-soft-silk-paithani-saree,,Store_A
10239,Dark Pink Banarasi Soft Silk Paithani With Zari Border Saree,,dark-pink-banarasi-soft-silk-paithani-with-zari-border-saree,,Store_A
10240,Dark Pink Golden Zari Weaving Banarasi Silk Saree,,dark-pink-golden-zari-weaving-banarasi-silk-saree,,Store_A
10241,Dark Pink Kanjivaram Saree With Matching Pink Blouse,,copy-of-sea-green-kanjivaram-saree-with-matching-green-blouse,,Store_A
10242,Dark Pink Tassar silk Weaving With Beautiful Zari Border Saree,,dark-pink-tassar-silk-weaving-with-beautiful-zari-border-saree,,Store_A
10243,Dark Pink Tessar Silk Weaving Saree,,dark-pink-tessar-silk-weaving-saree,,Store_A
10244,Dark Pink Zari Weaving Banarasi Silk Saree,,dark-pink-zari-weaving-banarasi-silk-saree,,Store_A
10245,Dark Punch Pink Kanjivaram Silk Saree With N Golden Zari Design,,dark-punch-pink-kanjivaram-silk-saree-with-n-golden-zari-design,,Store_A
10246,Dark Purple Colour 3D Chiffon Saree With Sequence Blouse,,dark-purple-colour-3d-velvet-chiffon-saree-with-sequence-blouse,,Store_A
10247,Dark Purple Organza Saree With Floral Digital Print Saree,,dark-purple-organza-saree-with-floral-digital-print-saree,,Store_A
10248,Dark Purple Soft banarasi katan silk saree,,dark-purple-soft-banarasi-katan-silk-saree,,Store_A
10249,Dark Sky Blue Georgette Embroidery Border Saree,,dark-sky-blue-georgett-embroidery-border-saree,,Store_A
10250,Dark Sky Blue Soft Organza Silk With Beautiful Floral Print Saree,,dark-sky-blue-soft-organza-silk-with-beautiful-floral-print-saree,,Store_A
10251,Dazzling Green and Orange Patola  Kanjivaram Silk Saree With Blouse,,dazzling-green-and-orange-patola-kanjivaram-silk-saree-with-blouse,,Store_A
10252,Deep Pink Gold Zari Woven Kanjivaram Silk Saree With Blouse,,deep-pink-gold-zari-woven-kanjivaram-silk-saree,,Store_A
10253,Deep Sky Blue Bandhani Design Silk Saree With Embroidery Work Blouse,,bandhani-design-silk-saree-with-embroidery-work-blouse,,Store_A
10254,Deep Sky Blue Colour Cotton Silk Saree  With Plan Blouse,,deep-sky-blue-colour-cotton-silk-saree-with-plan-blouse,,Store_A
10255,Deep Sky Blue Woven Paithani Silk Saree With Designer Blouse,,deep-sky-blue-woven-paithani-silk-saree-with-designer-blouse,,Store_A
10256,Denim Blue & Golden Zari Banarasi Silk Saree With Blouse,,denim-blue-golden-zari-banarasi-silk-saree-with-blouse,,Store_A
10257,Denim Blue Kanjivaram Silk Saree With Zari Border Blouse,,denim-blue-kanjivaram-silk-saree-with-zari-border-blouse,,Store_A
10258,Denim Blue Kashmiri Modal Handloom Weaving Saree,,denim-blue-kashmiri-modal-handloom-weaving-saree,,Store_A
10259,Denim Blue Soft Blender Silk Weaving Silver Zari Saree With Blouse,,denim-blue-soft-blender-silk-weaving-silver-zari-saree-with-blouse,,Store_A
10260,Denim Blue Woven Patola Silk Saree with Classic Border,,denim-blue-woven-patola-silk-saree-with-classic-border,,Store_A
10261,Denim Navy Blue Woven Paithani Silk Saree With Blouse,,denim-navy-blue-printed-woven-paithani-silk-saree-with-blouse,,Store_A
10262,Designer Soft Cotton Linen Woven Saree In Apricot Orange,,copy-of-self-design-soft-cotton-linen-woven-saree-in,,Store_A
10263,Designer Soft Cotton Linen Woven Saree In Black,,designer-soft-cotton-linen-woven-saree-in-3,,Store_A
10264,Designer Soft Cotton Linen Woven Saree In Denim Blue,,designer-soft-cotton-linen-woven-saree-in-1,,Store_A
10265,Designer Soft Cotton Linen Woven Saree In Magenta Pink,,soft-cotton-kalamkari-print-saree-3,,Store_A
10266,Designer Soft Cotton Linen Woven Saree In Ocean Blue,,designer-soft-cotton-linen-woven-saree-in,,Store_A
10267,Designer Soft Cotton Linen Woven Saree In Rani Pink,,designer-soft-cotton-linen-woven-saree-in-2,,Store_A
10268,Dusty Red Tussar Silk Copper Zari Weaving Saree,,dusty-red-tussar-silk-copper-zari-weaving-saree,,Store_A
10269,Eggplant Purple Pure Jacquard With Beautiful Tassels Wedding Wear Saree,,eggplant-purple-pure-jacquard-with-beautiful-tassels-wedding-wear-saree,,Store_A
10270,Elephant Gray Handloom Zari Weaving Silk Saree With Woven Border,,elephant-gray-handloom-zari-weaving-silk-saree-with-woven-border,,Store_A
10271,Emerald Green Exclusive Border Zari Waving Saree With Woven Pallu,,emerald-green-exclusive-border-embroidered-saree-with-woven-pallu,,Store_A
10272,Emerald Green Golden Zari Butta Design Border With Blouse,,emerald-green-golden-zari-butta-design-border-with-blouse,,Store_A
10273,Emerald Green Handloom Weaving Silk with Gotta lace border,,emerald-green-handloom-weaving-silk-with-gotta-lace-border,,Store_A
10274,Emerald Green Paithani Silk Saree with Golden Zari Woven Border,,emerald-green-paithani-silk-saree-with-golden-zari-woven-border,,Store_A
10275,Exclusive Blue Pure Patola Silk With Fancy Tassels Saree,,exclusive-blue-pure-patola-silk-with-tassels-attached-saree,,Store_A
10276,Exclusive Green Pure Patola Silk With Fancy Tassels Saree,,exclusive-green-pure-patola-silk-with-fancy-tassels-saree,,Store_A
10277,Exclusive Orange Pure Patola Silk With Fancy Tassels Saree,,exclusive-orange-pure-patola-silk-with-fancy-tassels-saree,,Store_A
10278,Exclusive Pink Pure Patola Silk With Fancy Tassels Saree,,exclusive-pink-pure-patola-silk-with-fancy-tassels-saree,,Store_A
10279,Exclusive Rama Blue Pure Patola Silk With Fancy Tassels Saree,,exclusive-rama-blue-pure-patola-silk-with-fancy-tassels-saree,,Store_A
10280,Exclusive Red Pure Patola Silk With Fancy Tassels Saree,,exclusive-red-pure-patola-silk-with-fancy-tassels-saree,,Store_A
10281,Extravagant White Woven Patola Silk Saree with Classic Border,,extravagant-white-woven-patola-silk-saree-with-classic-border,,Store_A
10282,Fabulous Army Green Soft Cotton Silk Patola Saree,,fabulous-army-green-soft-cotton-silk-patola-saree,,Store_A
10283,Fabulous Dark Purple Soft Cotton Silk Patola Saree,,fabulous-dark-purple-soft-cotton-silk-patola-saree,,Store_A
10284,Fabulous Dark Sky Blue Soft Cotton Silk Patola Saree,,fabulous-dark-sky-blue-soft-cotton-silk-patola-saree,,Store_A
10285,Fabulous Gray Soft Cotton Silk Patola Saree,,fabulous-gray-soft-cotton-silk-patola-saree,,Store_A
10286,Fabulous Green & Pink Soft Cotton Silk Patola Saree,,fabulous-green-pink-soft-cotton-silk-patola-saree,,Store_A
10287,Fabulous Green & Teal Blue Soft Cotton Silk Patola Saree,,fabulous-green-teal-blue-soft-cotton-silk-patola-saree,,Store_A
10288,Fabulous Orange & Red Soft Cotton Silk Patola Saree,,fabulous-orange-red-soft-cotton-silk-patola-saree,,Store_A
10289,Fabulous Rosewood Soft Cotton Silk Patola Saree,,fabulous-rosewood-soft-cotton-silk-patola-saree,,Store_A
10290,Fabulous White & Dark Pink Soft Cotton Silk Patola Saree,,fabulous-white-dark-pink-soft-cotton-silk-patola-saree,,Store_A
10291,Fabulous White & Dark Sky Blue Soft Cotton Silk Patola Saree,,fabulous-white-dark-sky-blue-soft-cotton-silk-patola-saree,,Store_A
10292,Fabulous White & Red Soft Cotton Silk Patola Saree,,fabulous-white-red-soft-cotton-silk-patola-saree,,Store_A
10293,Fabulous White & Yellow Soft Cotton Silk Patola Saree,,fabulous-white-soft-cotton-silk-patola-saree,,Store_A
10294,Fabulous White Zari Base Handloom Weaving Saree,,fabulous-white-zari-base-handloom-weaving-saree,,Store_A
10295,Facia Pink All Over Design Soft Kanjivaram Silk Saree,,facia-pink-all-over-design-soft-kanjivaram-silk-saree,,Store_A
10296,Fandango Pure Jacquard With Beautiful Tassels Wedding Wear Saree,,fandango-pure-jacquard-with-beautiful-tassels-wedding-wear-saree,,Store_A
10297,Fantastic Morpinch Color Soft handloom Weaving Silk Saree with Blouse,,fantastic-morpinch-color-soft-handloom-weaving-silk-saree-with-blouse,,Store_A
10298,Fantastic Multy Color Woven Patola Silk Saree with Classic Border,,fantastic-multy-color-woven-patola-silk-saree-with-classic-border,,Store_A
10299,Fashionable Party wear Black Colour  Kanjivaram Silk Saree With Blouse,,fashionable-party-wear-black-colour-kanjivaram-silk-saree-with-blouse,,Store_A
10300,Fern Green Flower Linen Silk Saree With Zari Border,,flower-linen-silk-saree-with-zari-border-2,,Store_A
10301,Fern Green Lucknowi Work Silk Saree With Designer Blouse,,lucknowi-work-cotton-silk-saree-with-designer-blouse,,Store_A
10302,Fiery Rose Designer Kanjivaram Silk Saree With Embroidered Blouse,,designer-kanjivaram-silk-saree-with-embroidered-blouse-1,,Store_A
10303,Fire Orange & Golden Zari Woven Kanjivaram Saree With Blouse,,fire-orange-golden-zari-woven-kanjivaram-saree-with-blouse,,Store_A
10304,Fire Orange and Purple Combination Attractive Paithani Silk Saree,,fire-orange-and-purple-combination-attractive-paithani-silk-saree,,Store_A
10305,Fire Orange Golden Shine Kanjivaram Wedding Saree With Blouse,,copy-of-mulberry-purple-shine-kanjivaram-wedding-saree-with-blouse,,Store_A
10306,Fire Orange Paithani Silk Saree With Blouse,,fire-orange-paithani-silk-saree-with-blouse,,Store_A
10307,Fire Yellow Paithani Silk Saree in Patched Border with Unique Latkan,,fire-yellow-paithani-silk-saree-in-patched-border-with-unique-latkan,,Store_A
10308,Firoji Blue Linen Silk Saree With Zari Woven Pallu & Border With Blouse,,linen-silk-saree-with-zari-woven-pallu-border-with-blouse-1,,Store_A
10309,Firoji Green Soft Linen Tissue Silk With Fancy Tassels Saree,,firoji-green-soft-linen-tissue-silk-with-fancy-tassels-saree,,Store_A
10310,Firozi Blue Soft Mulberry Silk Weaving Saree,,firozi-blue-soft-mulberry-silk-weaving-saree,,Store_A
10311,Firozi color Banarasi Cotton with Chikankari lakhnavi Weaving Saree,,firozi-color-banarasi-cotton-with-chikankari-lakhnavi-weaving-saree,,Store_A
10312,Firozi Color Exclusive Zari Border Saree With Woven Pallu,,firozi-color-exclusive-zari-border-saree-with-woven-pallu,,Store_A
10313,Flamingo Pink & Golden Zari Banarasi Silk Saree With Blouse,,copy-of-army-green-golden-zari-banarasi-silk-saree-with-blouse,,Store_A
10314,Flamingo Pink Zari Design Silk Saree With Matching Blouse,,flamingo-pink-zari-woven-silk-saree-with-matching-blouse,,Store_A
10315,Flint Gray Cotton with Chikankari lakhnavi Weaving Saree,,flint-gray-cotton-with-chikankari-lakhnavi-weaving-saree,,Store_A
10316,Flower Pink Soft Silk Golden Zari weaving with contrast blouse,,flower-pink-soft-silk-golden-zari-weaving-with-contrast-blouse,,Store_A
10317,Forest Green Kanjivaram Saree With Matching Green Blouse,,copy-of-dark-pink-kanjivaram-saree-with-matching-pink-blouse,,Store_A
10318,Forest Green Silk Embroidered Saree With Lime Blouse,,copy-2,,Store_A
10319,Forest Green Tussar Silk Saree With Ikkat Woven Border and Fancy Pallu,,tussar-silk-saree-with-ikkat-woven-border-and-fancy-pallu-3,,Store_A
10320,French Blue Color Soft Patola Silk Saree with Pink blouse,,color-soft-patola-silk-saree,,Store_A
10321,French Rose Purple Kanjivaram Silk Saree With Golden Zari Design,,french-rose-purple-kanjivaram-silk-saree-with-golden-zari-design,,Store_A
10322,Fresh Pink Lycra Saree with Thread and Sequins Embroidery Work,,fresh-pink-lycra-saree-with-thread-and-sequins-embroidery-work,,Store_A
10323,Fuscia Pink Bandhani Design Silk Saree With Embroidery Work Blouse,,bandhani-design-silk-saree-with-embroidery-work-blouse-3,,Store_A
10324,Fuscia Pink Handloom Zari Weaving Silk Saree With Blouse,,copy-of-pine-green-handloom-zari-weaving-silk-saree-with-blouse,,Store_A
10325,Fuscia Pink Leheriya zari Weaving Soft Silk Saree With Heavy Pallu,,fuscia-pink-leheriya-zari-weaving-soft-silk-saree-with-heavy-pallu,,Store_A
10326,Fuscia Pink Silk Saree with Zari Woven Border and Pallu,,silk-saree-with-floral-woven-border-and-pallu-2,,Store_A
10327,Garnet Red Tussar Silk Saree With Ikkat Woven Border and Fancy Pallu,,tussar-silk-saree-with-ikkat-woven-border-and-fancy-pallu-5,,Store_A
10328,Glossy Purple Colour Soft Handloom Zari Weaving Silk Saree,,copy-of-wine-colour-soft-handloom-zari-weaving-silk-saree,,Store_A
10329,Gold Sambalpuri Cotton With Fancy Tassels Saree,,gold-sambalpuri-cotton-with-fancy-tassels-saree,,Store_A
10330,Gold Woven Banarasi Silk Saree With Blouse,,gold-woven-banarasi-silk-saree-with-blouse,,Store_A
10331,Gold Yellow Leheriya zari Weaving Soft Silk Saree With Heavy Pallu,,gold-yellow-leheriya-zari-weaving-soft-silk-saree-with-heavy-pallu,,Store_A
10332,Gold Yellow With Golden Zari Border Soft Ghiccha Silk Saree,,pastel-with-golden-zari-border-soft-ghiccha-silk-saree-1,,Store_A
10333,Golden  Paithani Saree With dark Green blouse,,copy-of-golden-cream-paithani-saree-with-maroon-blouse,,Store_A
10334,Golden Art silk Saree,,golden-art-silk-saree,,Store_A
10335,Golden Beige Banarasi Cotton with Chikankari lakhnavi Weaving Saree,,golden-beige-banarasi-cotton-with-chikankari-lakhnavi-weaving-saree,,Store_A
10336,Golden Soft Silk Sarees with Golden Zari,,golden-soft-silk-sarees-with-golden-zari,,Store_A
10337,Golden soft Silk Sarees With Zari Border,,golden-soft-silk-sarees-with-zari-border,,Store_A
10338,Goldfish Orange Soft Cotton Kalamkari Print Saree,,soft-cotton-kalamkari-print-saree-1,,Store_A
10339,Graceful Pista Lenen Silk Saree With Blouse,,graceful-pista-lenen-silk-saree-with-blouse,,Store_A
10340,Grand Light Orange Tissue Woven Silk Saree With Blouse,,grand-light-orange-tissue-woven-silk-saree-with-blouse,,Store_A
10341,Granola Yellow Lucknowi Cotton Silk Saree With work Blouse,,granola-yellow-lucknowi-cotton-silk-saree-with-plan-blouse,,Store_A
10342,Gray And Wine Cord and Sequins Embroidery Saree with Blouse,,gray-and-wine-cord-and-sequins-embroidery-saree-with-blouse,,Store_A
10343,Gray Beautiful Raw Silk Silver Zari Checks Saree,,gray-beautiful-raw-silk-silver-zari-checks-saree,,Store_A
10344,Gray color 3D Chiffon Saree With Sequence Blouse,,gray-color-3d-velvet-chiffon-saree-with-sequence-blouse,,Store_A
10345,Gray Color Modal Handloom Weaving Silk with Gotta lace border,,modal-handloom-weaving-silk,,Store_A
10346,Gray Color Soft Raw Silk Saree with Checks Blouse,,grey-color-soft-raw-silk-saree-with-checks-blouse,,Store_A
10347,Gray Handloom Linen saree With Meenakari weaved classic tissue pallu,,lavender-handloom-linen-saree-with-meenakari-weaved-classic-tissue-pallu,,Store_A
10348,Gray Linen Silk Saree With Zari Woven Pallu & Border With Blouse,,linen-silk-saree-with-zari-woven-pallu-border-with-blouse-2,,Store_A
